usages,parent,amount,key,subtotal,categories
1,1440002,1361.42,10001,,[u'energy charge']
2,1440002,1048.32,10002,,[u'demand charge']
,1440002,56.0,10003,,[u'basic charge']
,1440002,0.28,10004,,[u'round up']
2,1440002,-38.02,10005,,[u'pca']
1,1440003,75.61,10001,,[u'service']
1,1440003,12.85,10002,,[u'fsc comm res']
1,1440003,8.63,10003,,[u'tax']
2,1440004,0.0,10001,,[u'dump & leave']
2,1440004,225.0,10002,,[u'area map publication']
2,1440004,0.0,10003,,[u'fuel surcharge']
2,1440004,0.0,10004,,[u'tax']
1,1440005,37.6,10001,,[u'fee']
1,1440005,0.0,10002,,[u'other charge']
1,1440006,31.8,10001,,[u'fee']
1,1440006,6.36,10002,,[u'other charge']
1,2010001,68.25,10001,,[u'']
1,2010001,23.73,10002,,[u'other']
1,2010002,658.2,10001,,[u'Energy']
1,2010002,604.7,10002,,[u'Fuel Cost']
2,2010002,378.08,10003,,[u'Demand Summer']
3,2010002,616.03,10004,,[u'Demand Winter']
1;2;3,2010002,244.84,10005,,[u'other']
1;2;3,2010002,-26.02,10006,,[u'other']
1,2020001,207.48,10001,,[u'Energy']
1,2020001,191.49,10002,,[u'Fuel Cost']
2,2020001,203.32,10003,,[u'Demand Summer']
3,2020001,271.11,10004,,[u'Demand Winter']
4,2020001,41.63,10005,,[u'Distribution']
4,2020001,175.36,10006,,[u'']
1;2;3,2020001,-309.38,10007,,[u'other']
1;2;3;4,2020001,81.15,10008,,[u'other']
4,2020001,-13.28,10009,,[u'other']
1,2030001,177.67,10001,,[u'Energy Charge']
1,2030001,162.01,10002,,[u'Fuel Cost Charge']
2,2030001,170.62,10003,,"[u'Demand Charge', u'Winter']"
3,2030001,14.56,10004,,[u'Lights']
1;2;3,2030001,114.75,10005,,[u'other']
1;2;3,2030001,0.0,10006,,[u'other']
1,2040001,467.42,10001,,[u'']
1,2040001,426.23,10002,,[u'Fuel Cost']
2,2040001,341.24,10003,,[u'Demand Winter']
1;2,2040001,224.15,10004,1459.04,[u'other']
3,2040001,48.89,10005,,[u'Distribution']
3,2040001,206.15,10006,,[u'Cost of Gas']
3,2040001,1.59,10007,,[u'Gas Affordibility']
3,2040001,84.36,10008,340.99,[u'other']
1,2050001,194.36,10001,,[u'Energy Charge']
1,2050001,199.56,10002,,[u'Fuel Fee Charge']
2,2050001,188.58,10003,,[u'Demand Charge Winter']
1;2,2050001,137.72,10004,705.33,[u'other']
1,2050002,196.75,10001,,[u'Energy Charge']
1,2050002,222.42,10002,,[u'Fuel Cost Charge']
2,2050002,206.54,10003,,[u'Demand Charge Winter']
1;2,2050002,86.75,10004,712.46,[u'other']
1,2050003,56.53,10001,,[u'Distribution Charge']
1,2050003,213.58,10002,,[u'Cost of Gas']
1,2050003,1.84,10003,,[u'Gas Affordability']
1,2050003,89.02,10004,360.97,[u'other']
1,2050004,1.35,10001,,[u'Energy Charge Summer']
1,2050004,0.5,10002,,[u'Fuel Cost Charge']
1,2050004,14.13,10003,15.98,[u'other']
1,2050005,475.61,10001,,[u'Energy Charge']
2,2050005,716.26,10002,,[u'Demand Charge Summer']
1,2050005,505.0,10003,,[u'Fuel Cost Charge']
1;2,2050005,346.17,10004,2043.04,[u'other']
3,2050005,26.78,10005,,[u'Cost of Gas']
3,2050005,7.39,10006,,[u'Distribution Charge']
3,2050005,0.24,10007,,[u'Gas Affordability']
3,2050005,58.29,10008,,[u'other']
1,2050006,126.0,10001,,[u'extra fel']
2,2050006,72.3,10002,,[u'fel']
1;2,2050006,112.48,10003,310.78,[u'other']
1,2050007,110.92,10001,,[u'SCE Delivery Charge-Energy']
1,2050007,127.75,10002,,[u'Wholesale Kwh Non-Demand']
1,2050007,30.0,10003,268.67,[u'other']
1,2050008,0.28,10001,,[u'SCE Delivery Charge-Energy']
1,2050008,0.31,10002,,[u'Wholesale Energy Cost']
1,2050008,70.0,10003,,[u'other']
1,2050009,24.0,10001,,[u'Water Service Base Fee']
1,2050009,12.08,10002,,[u'Recovery Fee']
1,2050009,70.99,10003,,[u'Water Usage Charge']
1,2050009,109.43,10004,,[u'Sanitary Sewer']
1,2050010,22.5,10001,,[u'Water Service Base Fee']
1,2050010,11.25,10002,,[u'Recovery Fee']
1,2050010,47.8,10003,,[u'Water Usage Charge']
1,2050010,70.6,10004,,[u'Sanitary Sewer']
1,2050010,6.36,10005,,[u'other']
1,2050011,0.33,10001,,[u'Renewable Adjustment']
1,2050011,0.02,10002,,[u'Transmission Adjustment']
1,2050011,17.12,10003,17.47,[u'other']
2,2050011,782.62,10004,,[u'Energy Charge']
3,2050011,304.72,10005,,[u'Demand Charge']
2,2050011,4.88,10006,,[u'Transmission Adjustment']
2,2050011,90.87,10007,,[u'Renewable Adjustment']
2;3,2050011,263.07,10008,,[u'other']
1,2060001,40.4,10001,,[u'Energy Charge Winter']
1,2060001,20.19,10002,,[u'Fuel Cost Charge']
1,2060001,16.86,10003,77.45,[u'other']
1,2060002,101.62,10001,,[u'Energy Charge']
1,2060002,114.07,10002,,[u'Fuel Cost Charge']
2,2060002,107.76,10003,,[u'Demand Charge Winter']
1;2,2060002,59.46,10004,382.91,[u'other']
1,2060003,452.96,10001,,[u'Energy Charge']
1,2060003,479.48,10002,,[u'Fuel Cost Charge']
2,2060003,358.62,10003,,[u'Demand Charge Winter']
1;2,2060003,268.94,10004,1560.0,[u'other']
3,2060003,201.97,10005,,[u'Distribution Charge']
3,2060003,763.1,10006,,[u'Cost of Gas']
1,2060004,39.54,10001,,[u'Dumpster Service']
1,2060004,38.7,10002,78.24,[u'other']
1,2060005,572.4,10001,,[u'fuel cost']
1,2060005,51.3,10002,623.7,[u'other']
1,2060006,0.41,10001,,[u'Renewable Adjustment']
1,2060006,0.02,10002,,[u'Transmission Adjustment']
1,2060006,17.38,10003,17.81,[u'other']
2,2060006,1053.37,10004,,[u'Energy Charge']
3,2060006,351.6,10005,,[u'Demand Charge']
2,2060006,6.57,10006,,[u'Transmission Adjustment']
2,2060006,122.31,10007,,[u'Renewable Adjustment']
2;3,2060006,394.1,10008,,[u'other']
1,2060007,0.12,10001,,[u'Renewable Adjustment']
1,2060007,0.03,10002,,[u'Transmission Adjustment']
1,2060007,17.45,10003,17.6,[u'other']
2,2060007,410.35,10004,,[u'Energy Charge']
3,2060007,380.9,10005,,[u'Demand Charge']
2,2060007,2.56,10006,,[u'Transmission Adjustment']
2,2060007,11.56,10007,,[u'Renewable Adjustment']
2;3,2060007,148.65,10008,,[u'other']
1,2060008,0.12,10001,,[u'Renewable Adjustment']
1,2060008,0.03,10002,,[u'Transmission Adjustment']
1,2060008,17.45,10003,17.6,[u'other']
3,2060008,410.35,10004,,[u'Energy Charge']
3,2060008,380.9,10005,,[u'Demand Charge']
2,2060008,2.56,10006,,[u'Transmission Adjustment']
2,2060008,11.56,10007,,[u'Renewable Adjustment']
2;3,2060008,148.65,10008,,[u'other']
1,2060009,0.09,10001,,[u'Renewable Adjustment']
1,2060009,0.02,10002,,[u'Transmission Adjustment']
1,2060009,17.14,10003,17.25,[u'other']
2,2060009,219.98,10004,,[u'Energy Charge']
3,2060009,199.24,10005,,[u'Demand Charge']
2,2060009,1.37,10006,,[u'Transmission Adjustment']
2,2060009,6.2,10007,,[u'Renewable Adjustment']
2;3,2060009,78.76,10008,,[u'other']
1,2060010,8.89,10001,,[u'Water Usage']
1,2060010,87.61,10002,,[u'Wastewater Usage']
1,2060010,35.0,10003,131.5,[u'other']
1,2070001,1.6,10001,,[u'Eenrgy Charge Winter']
1,2070001,0.72,10002,,[u'Fuel Cost Charge']
1,2070001,14.21,10003,16.53,[u'other']
1,2070002,169.86,10001,,[u'Energy Charge']
1,2070002,169.28,10002,,[u'Fuel Cost Charge']
2,2070002,465.93,10003,,[u'Demand Charge Summer']
3,2070002,121.93,10004,,[u'Demand Charge Winter']
1;2;3,2070002,233.66,10005,1160.66,[u'other']
4,2070002,19.46,10006,,[u'Distribution Charge']
4,2070002,65.17,10007,,[u'Cost of Gas']
4,2070002,0.63,10008,,[u'Gas Affordability']
4,2070002,65.78,10009,,[u'other']
1,2070003,523.17,10001,,[u'Energy Charge']
1,2070003,521.67,10002,,[u'Fuel Cost Charge']
2,2070003,958.7,10003,,[u'Demand Charge Summer']
3,2070003,200.41,10004,,[u'Demand Charge Winter']
1;2;3,2070003,329.77,10005,2533.72,[u'other']
1,2070004,339.72,10001,,[u'Energy Charge']
2,2070004,1019.76,10002,,[u'Demand Charge Summer']
1,2070004,366.64,10003,,[u'Fuel Cost Charge']
1;2,2070004,-137.7,10004,1588.42,[u'other']
3,2070004,11.61,10005,,[u'Cost of Gas']
3,2070004,3.2,10006,,[u'Distribution Charge']
3,2070004,0.1,10007,,[u'Gas Affordability']
3,2070004,55.71,10008,,[u'']
1,2070005,77.06,10001,,[u'Dumpster Service']
1,2070005,47.6,10002,124.66,[u'other']
1,2070006,80.84,10001,,[u'SCE Delivery Charge-Energy']
1,2070006,95.94,10002,,[u'Wholesale Energy Cost']
1,2070006,30.0,10003,,[u'other']
1,2070007,15.0,10001,,[u'Water Service Base Fee']
1,2070007,7.55,10002,,[u'Recovery Fee']
1,2070007,2.39,10003,,[u'Water Usage Charge']
1,2070007,8.8,10004,,[u'Sanitary Sewer']
1,2070008,15.0,10001,,[u'Water Service Base Fee']
1,2070008,7.55,10002,,[u'Recovery Fee']
1,2070008,4.78,10003,,[u'Water Usage Change']
1,2070008,8.8,10004,,[u'Sanitary Sewer']
1,2070009,10.8,10001,,[u'Water Service Base Fee']
1,2070009,114.8,10002,,[u'Water Usage Charge']
1,2070009,12.56,10003,,[u'Water-Surcharge']
1,2070010,8.4,10001,,[u'Trash Removal']
1,2070010,25.0,10002,,[u'pick up']
1,2070010,9.97,10003,43.37,[u'other']
1,2070011,17.6,10001,,[u'General Single Face']
1,2070011,0.64,10002,,[u'Minnkota Surcharge']
1,2070011,54.72,10003,72.96,[u'other']
1,2070012,75.61,10001,,[u'service']
2,2070012,12.85,10002,,[u'fsc comm res']
1;2,2070012,8.63,10003,97.09,[u'other']
1,2070013,0.41,10001,,[u'Renewable Adjustment']
1,2070013,0.02,10002,,[u'Transmission Adjustment']
2,2070013,37.69,10003,,[u'Energy Charge']
2,2070013,2.95,10004,,[u'Renewable Adjustment']
2,2070013,0.16,10005,,[u'Transmission Adjustment']
2,2070013,25.29,10006,,[u'other']
1,2070013,17.38,10007,83.9,[u'other']
1,2080001,0.86,10001,,[u'Distribution Charge']
1,2080001,2.9,10002,,[u'Cost of Gas']
1,2080001,0.03,10003,,[u'Gas Affordability']
1,2080001,25.15,10004,28.94,[u'other']
2,2080001,1.73,10005,,[u'Distribution Charge']
2,2080001,5.79,10006,,[u'Cost of Gas']
2,2080001,0.06,10007,,[u'Gas Affordability']
2,2080001,25.3,10008,,[u'other']
3,2080001,153.0,10009,,[u'Energy Charge Summer']
3,2080001,56.44,10010,,[u'Fuel Cost Charge']
3,2080001,47.94,10011,,[u'other']
4,2080001,219.59,10012,,[u'Energy Charge Summer']
4,2080001,81.0,10013,,[u'Fuel Cost Charge']
4,2080001,49.23,10014,,[u'other']
5,2080001,0.91,10015,,[u'Energy Charge']
5,2080001,0.92,10016,,[u'Fuel Cost Charge']
5,2080001,-0.35,10017,,[u'Energy Charge Credit']
5,2080001,30.18,10018,,[u'other']
6,2080001,0.12,10019,,[u'Distribution Charge']
6,2080001,0.42,10020,,[u'Cost of Gas']
6,2080001,25.02,10021,,[u'other']
7,2080001,7.21,10022,,[u'Auto Protective Lgt']
7,2080001,2.64,10023,,[u'other']
1,2080002,9.27,10001,,[u'Energy Charge Summer']
1,2080002,3.48,10002,,[u'Fuel Cost Charge']
1,2080002,12.11,10003,24.86,[u'other']
2,2080003,182.1,10001,,[u'Demand Charge Summer']
1,2080003,84.48,10002,,[u'Energy Charge']
1,2080003,91.47,10003,,[u'Fuel Cost Charge']
1;2,2080003,77.35,10004,435.4,[u'other']
1,2080004,110.92,10001,,[u'SCE Delivery Charge-Energy']
1,2080004,127.75,10002,,[u'Wholesale Kwh Non-Demand']
1,2080004,30.0,10003,268.67,[u'other']
1,2080005,10.8,10001,,[u'Water Service Base Fee']
1,2080005,129.15,10002,,[u'Water Usage Charge']
1,2080005,14.0,10003,,[u'Water-Surcharge']
1,2080005,6.36,10004,,[u'other']
1,2080007,459.0,10001,,[u'fuel cost']
1,2080007,45.75,10002,504.75,[u'other']
1,2080008,0.26,10001,,[u'renewable adjustment']
1,2080008,0.01,10002,,[u'transmission adjustment']
1,2080008,16.96,10003,17.23,[u'other']
2,2080008,547.84,10004,,[u'Energy Charge']
3,2080008,287.14,10005,,[u'Demand Charge']
2,2080008,3.42,10006,,[u'Transmission Adjustment']
2,2080008,63.61,10007,,[u'Renewable Adjustment']
2;3,2080008,186.09,10008,,[u'other']
1,2080009,0.29,10001,,[u'Renewable Adjustment']
1,2080009,0.02,10002,,[u'Transmission Adjustment']
1,2080009,16.99,10003,17.3,[u'other']
2,2080009,54.07,10004,,[u'Energy Charge']
2,2080009,4.24,10005,,[u'Renewable Adjustment']
2,2080009,0.23,10006,,[u'Transmission Adjustment']
2,2080009,26.71,10007,102.55,[u'other']
1,2080010,0.12,10001,,[u'Renewable Adjustment']
1,2080010,0.03,10002,,[u'Transmission Adjustment']
1,2080010,17.45,10003,17.6,[u'other']
2,2080010,55.24,10004,,[u'Energy Charge']
2,2080010,1.05,10005,,[u'Renewable Adjustment']
2,2080010,0.23,10006,,[u'Transmission Adjustment']
2,2080010,28.2,10007,,[u'other']
1,2080011,0.08,10001,,[u'Renewable Adjustment']
1,2080011,0.02,10002,,[u'Transmission Adjustment']
1,2080011,17.06,10003,17.16,[u'other']
2,2080011,203.06,10004,,[u'Energy Charge']
3,2080011,246.12,10005,,[u'Demand Charge']
2,2080011,1.27,10006,,[u'Transmission Adjustment']
2,2080011,5.72,10007,,[u'Renewable Adjustment']
2;3,2080011,74.03,10008,,[u'other']
1,2080012,105.0,10001,,[u'Dumpster Fee']
1,2080013,17.06,10001,,[u'Water']
1,2080013,0.53,10002,,[u'other']
2,2080013,10.1,10003,,[u'Sewer']
2,2080013,4.9,10004,,[u'other']
1,2080014,30.0,10001,,[u'Dumpster Rental']
1,2080014,5.1,10002,35.1,[u'other']
1,2090001,597.91,10001,,[u'Energy Charge']
2,2090001,801.24,10002,,[u'Demand Charge Summer']
1,2090001,662.12,10003,,[u'Fuel Cost Charge']
1;2,2090001,402.06,10004,2463.33,[u'other']
3,2090001,29.52,10005,,[u'Cost of Gas']
3,2090001,8.0,10006,,[u'Distribution Charge']
3,2090001,0.26,10007,,[u'Gas Affordability']
3,2090001,58.69,10008,,[u'other']
1,2090002,46.56,10001,,[u'toter rel']
1,2090002,20.94,10002,,[u'toter rel rcy']
1,2090002,37.04,10003,104.54,[u'other']
1,2090003,12.08,10001,,[u'Recovery Fee']
1,2090003,24.0,10002,,[u'Water Service Base Fee']
1,2090003,25.74,10003,,[u'Water Usage Charge']
1,2090003,40.04,10004,,[u'Sanitary Sewer']
1,2090004,24.0,10001,,[u'Water Service Base Fee']
1,2090004,12.08,10002,,[u'Recovery Fee']
1,2090004,69.31,10003,,[u'Water Usage Charge']
1,2090004,102.37,10004,,[u'Sanitary Sewer']
1,2090005,12.08,10001,,[u'Recovery Fee']
1,2090005,24.0,10002,,[u'Water Service Base Fee']
1,2090005,31.72,10003,,[u'Water Usage Charge']
1,2090005,47.32,10004,,[u'Sanitary Sewer']
1,2090006,158.37,10001,,[u'Basic Service']
2,2090006,20.0,10002,,[u'Bulk Pickup service']
1;2,2090006,229.82,10003,408.19,[u'other']
1,2090007,40.5,10001,,[u'Water Usage Charge']
1,2090008,358.04,10001,,[u'Propane']
1,2100001,77.06,10001,,[u'Fel']
1,2100001,46.92,10002,123.98,[u'other']
1,2100002,46.56,10001,,[u'Toter Rel']
2,2100002,20.94,10002,,[u'Toter Rel Rcy']
1;2,2100002,37.63,10003,105.13,[u'other']
1,2100003,72.3,10001,,[u'fel']
1,2100003,44.37,10002,116.67,[u'other']
1,2100004,0.01,10001,,[u'SCE Delivery Charge-Energy']
1,2100004,70.0,10002,70.01,[u'other']
1,2100005,53.1,10001,,[u'Water Usage Charge']
1,2110001,0.08,10001,,[u'Renewable Adjustment']
1,2110001,0.02,10002,,[u'Transmission Adjustment']
1,2110001,17.06,10003,17.16,[u'other']
2,2110001,75.93,10004,,[u'Energy Charge']
2,2110001,1.44,10005,,[u'Renewable Adjustment']
2,2110001,0.32,10006,,[u'Transmission Adjustment']
2,2110001,30.77,10007,,[u'other']
1,2110002,9.7,10001,,[u'Water Usage']
1,2110002,105.2,10002,,[u'Wastewater Usage']
1,2110002,35.0,10003,149.9,[u'other']
1,2110003,140.0,10001,,[u'Dumpster Fee']
1,2110004,2185.03,10001,,[u'Energy Charge']
2,2110004,2066.88,10002,,[u'Demand Charge']
1;2,2110004,-36.91,10003,4215.0,[u'other']
1,2110005,243.0,10001,,[u'Trash Removal']
2,2110005,15.0,10002,,[u'Dumpster Rent']
1;2,2110005,63.76,10003,321.76,[u'other']
1,2120001,0.07,10001,,[u'Renewable Adjustment']
1,2120001,0.01,10002,,[u'Transmission Adjustment']
1,2120001,17.0,10003,17.08,[u'other']
2,2120001,306.7,10004,,[u'Energy Charge']
3,2120001,322.3,10005,,[u'Demand Charge']
2,2120001,1.91,10006,,[u'Transmission Adjustment']
2,2120001,8.64,10007,,[u'Renewable Adjustment']
2;3,2120001,110.63,10008,,[u'other']
1,2120002,40.0,10001,,[u'Sewer']
1,2120003,12.55,10001,,[u'Water']
1,2120003,0.53,10002,,[u'other']
2,2120003,5.1,10003,,[u'other']
1,2120004,14.62,10001,,[u'Water']
1,2120004,0.53,10002,,[u'other']
1,2120004,5.05,10003,,[u'Sewer']
2,2120004,4.9,10004,,[u'other']
1,2120005,243.0,10001,,[u'Trash Removal']
2,2120005,15.0,10002,,[u'Dumpster Rent']
1;2,2120005,63.76,10003,321.76,[u'other']
1,2130001,109.4,10001,,[u'Energy Charge']
1,2130001,-1.6,10002,,[u'Purchased Power Adjustment']
1,2130001,12.5,10003,120.3,[u'other']
1,2130002,65.95,10001,,[u'Energy Charge']
1,2130002,1.72,10002,,[u'Purchased Power Adjustment']
1,2130002,12.5,10003,,[u'other']
1,2130003,52.33,10001,,[u'Energy Charge']
1,2130003,6.51,10002,,[u'Power Cost Adjustment']
1,2130003,30.0,10003,,[u'other']
1,2130004,100.94,10001,,[u'Energy Charge']
1,2130004,12.14,10002,,[u'Power Cost Adjustment']
2,2130004,9.31,10003,,[u'Lighting']
2,2130004,0.59,10004,,[u'Power Cost Adjustment']
1;2,2130004,36.5,10005,159.48,[u'other']
1,2130005,624.8,10001,,[u'Energy Charge']
1,2130005,56.08,10002,,[u'Power Cost Adjustment']
1,2130005,13.35,10003,694.23,[u'other']
1,2130006,91.05,10001,,[u'Energy Charge']
1,2130006,6.89,10002,,[u'Power Cost Adjustment']
1,2130006,20.87,10003,118.81,[u'other']
1,2130007,23.28,10001,,[u'Energy Charge']
1,2130007,1.89,10002,,[u'Power Cost Adjustment']
1,2130007,13.86,10003,39.03,[u'other']
1,2130008,191.4,10001,,[u'Fuel Cost']
1,2130008,35.43,10002,,[u'Delivery Charge']
1,2130008,-4.95,10003,,[u'Decoupling Adjustment']
1,2130008,1.13,10004,,[u'Gas Affordability']
1,2130008,8.02,10005,,[u'Interim Adjustment']
1,2130008,17.0,10006,,[u'other']
1,2130009,12.0,10001,,[u'other']
1,2130010,1.13,10001,,[u'Delivery Charge']
1,2130010,0.06,10002,,[u'Decoupling Adjustment']
1,2130010,0.03,10003,,[u'Gas Affordability']
1,2130010,3.12,10004,,[u'Fuel Cost']
1,2130010,17.0,10005,,[u'other']
1,2140001,2.42,10001,,[u'Energy Charge']
1,2140001,0.2,10002,,[u'Purchased Power Adjustment']
1,2140001,12.5,10003,15.12,[u'other']
1,2140002,62.6,10001,,[u'Energy Charge']
1,2140002,2.61,10002,,[u'Purchased Power Adjustment']
1,2140002,12.3,10003,,[u'other']
1,2140003,25.0,10001,,[u'Dump & Leave']
2,2140003,8.4,10002,,[u'Trash Removal']
1;2,2140003,3.67,10003,,[u'other']
1,2140004,859.66,10001,,[u'Energy Charge']
2,2140004,349.8,10002,,[u'Demand Charge']
1;2,2140004,200.8,10003,,[u'Power Cost Adjustment']
2,2140004,37.5,10004,,[u'other']
1;2,2140004,-321.52,10005,,[u'Capital Credit']
1,2140005,24.0,10001,,[u'Energy Charge']
1,2140005,2.99,10002,,[u'Power Cost Adjustment']
1,2140005,30.0,10003,,[u'other']
1,2140006,103.49,10001,,[u'Energy Charge']
1,2140006,12.62,10002,,[u'Power Cost Adjustment']
1,2140006,30.0,10003,,[u'other']
3,2150001,10.05,10001,,[u'Security Light']
1,2150001,355.72,10002,,[u'Energy Charge']
1,2150001,18.23,10003,,[u'Purchased Power Adjustment']
2,2150001,570.72,10004,,[u'Demand Charge']
1;2;3,2150001,47.97,10005,,[u'other']
1,2150002,4.48,10001,,[u'Energy Charge']
1,2150002,30.0,10002,,[u'other']
1,2150003,30.0,10001,,[u'other']
1,2150004,169.41,10001,,[u'Energy Charge']
1,2150004,21.08,10002,,[u'Power Cost Adjustment']
1,2150004,30.0,10003,,[u'other']
1,2150005,244.32,10001,,[u'Energy Charge']
1,2150005,19.81,10002,,[u'Power Cost Adjustment']
1,2150005,30.29,10003,294.42,[u'other']
1,2150006,39.66,10001,,[u'Energy Charge']
1,2150006,3.45,10002,,[u'Power Cost Adjustment']
1,2150006,64.79,10003,107.9,[u'other']
1,2150007,475.73,10001,,[u'Energy Charge']
1,2150007,41.34,10002,,[u'Power Cost Adjustment']
1,2150007,64.79,10003,581.86,[u'other']
1,2150008,1795.52,10001,,[u'Fuel Cost']
1,2150008,9.73,10002,,[u'Gas Affordability']
1,2150008,278.32,10003,,[u'Delivery Charge']
1,2150008,-11.27,10004,,[u'Decoupling Adjustment']
1,2150008,64.45,10005,,[u'Interim Rate Adjustment']
1,2150008,43.0,10006,,[u'other']
2,2150008,515.39,10007,,[u'Fuel Cost']
2,2150008,-7.96,10008,,[u'Decoupling Adjustment']
2,2150008,2.8,10009,,[u'Gas Affordability']
2,2150008,86.26,10010,,[u'Delivery Charge']
2,2150008,19.21,10011,,[u'Interim Adjustment']
2,2150008,18.0,10012,,[u'other']
1,2150009,0.39,10001,,[u'Interim Rate Adjustment']
1,2150009,12.0,10002,,[u'other']
1,2160001,1066.66,10001,,[u'Energy Charge']
1,2160001,44.45,10002,,[u'Purchased Power Adjustment']
1,2160001,12.3,10003,,[u'other']
2,2160001,10.05,10004,,[u'Security Light']
1;2,2160001,47.97,10005,,[u'other']
1,2160002,17.69,10001,,[u'Energy Charge']
1,2160002,2.16,10002,,[u'Power Cost Adjustment']
1,2160002,30.0,10003,,[u'other']
1,2160003,1185.14,10001,,[u'Energy Charge']
2,2160003,684.04,10002,,[u'Demand Charge']
1,2160003,205.2,10003,,[u'Power Cost Adjustment']
1;2,2160003,37.5,10004,,[u'other']
1,2160004,2331.96,10001,,[u'Fuel Cost']
1,2160004,8.81,10002,2340.77,[u'other']
2,2160004,180.46,10003,,[u'Fuel Cost']
2,2160004,8.81,10004,,[u'other']
1,2160005,34.37,10001,,[u'Fuel Cost']
1,2160005,11.59,10002,,[u'Delivery Charge']
1,2160005,0.2,10003,,[u'Decoupling Adjustment']
1,2160005,0.33,10004,,[u'Gas Affordability']
1,2160005,2.61,10005,,[u'Interim Rate Adjustment']
1,2160005,12.0,10006,,[u'other']
1,2170001,0.4,10001,,[u'Energy Charge']
